,timestamp,,open_price,highest_price,lowest_price,current_price,,,volume,market_name
214,1.59054E+12,2020/5/27,0.00000161,0.00000181,0.00000122,0.00000138,7.8237,1.07967E-05,50068747,XHD_BHD
215,1.59062E+12,2020/5/28,0.00000138,0.00000202,0.00000137,0.00000162,8.566,1.38769E-05,32018796,XHD_BHD
216,1.59071E+12,2020/5/29,0.0000019,0.00000194,0.00000147,0.00000193,8.4111,1.62334E-05,25628592,XHD_BHD
217,1.5908E+12,2020/5/30,0.00000193,0.0000024,0.00000161,0.00000169,8.2111,1.38768E-05,15152274,XHD_BHD
218,1.59088E+12,2020/5/31,0.00000169,0.00000194,0.00000163,0.0000019,8.45,0.000016055,12114461,XHD_BHD
219,1.59097E+12,2020/6/1,0.00000166,0.00000217,0.00000166,0.00000173,8.4617,1.46387E-05,21401266,XHD_BHD
220,1.59106E+12,2020/6/2,0.00000175,0.00000179,0.00000172,0.00000178,8.75,0.000015575,17389673,XHD_BHD
221,1.59114E+12,2020/6/3,0.00000178,0.00000195,0.00000124,0.00000124,8.4404,1.04661E-05,40570297,XHD_BHD
222,1.59123E+12,2020/6/4,0.00000126,0.00000126,0.00000126,0.00000126,8.4,0.000010584,10186253,XHD_BHD
223,1.59132E+12,2020/6/5,0.00000126,0.00000135,0.00000125,0.00000127,8.45,1.07315E-05,11607684,XHD_BHD
224,1.5914E+12,2020/6/6,0.00000127,0.0000013,0.00000119,0.00000119,8.3345,9.91806E-06,32437486,XHD_BHD
225,1.59149E+12,2020/6/7,0.00000119,0.00000119,0.00000101,0.00000109,8.3345,9.08461E-06,44274747,XHD_BHD
226,1.59157E+12,2020/6/8,0.0000011,0.0000011,0.00000105,0.00000108,8.8,0.000009504,35436948,XHD_BHD
227,1.59166E+12,2020/6/9,0.00000108,0.00000108,0.00000107,0.00000107,8.7999,9.41589E-06,16646826,XHD_BHD
228,1.59175E+12,2020/6/10,0.00000107,0.00000115,0.00000106,0.00000106,8.8,0.000009328,12277127,XHD_BHD
229,1.59183E+12,2020/6/11,0.00000107,0.00000107,0.00000106,0.00000106,8.5226,9.03396E-06,12668560,XHD_BHD
230,1.59192E+12,2020/6/12,0.00000106,0.0000012,0.00000104,0.00000105,8.6001,9.03011E-06,22509074,XHD_BHD
231,1.59201E+12,2020/6/13,0.00000105,0.00000105,0.00000104,0.00000105,8.6306,9.06213E-06,16892121,XHD_BHD
232,1.59209E+12,2020/6/14,0.00000105,0.00000105,0.00000104,0.00000104,8.0603,8.38271E-06,17628594,XHD_BHD
