,open_time,,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
250,1.57827E+12,2020/1/6,0.0391,0.97,0.035,0.0571,618815.6182,1.57836E+12,31320.00381,7108,3563,,0,VDUSDT
251,1.57836E+12,2020/1/7,0.0571,0.0695,0.0396,0.0432,680101.38,1.57844E+12,34522.55526,7474,3774,,0,VDUSDT
252,1.57844E+12,2020/1/8,0.0431,0.0449,0.0351,0.0449,604494.99,1.57853E+12,24678.51162,6817,3390,,0,VDUSDT
253,1.57853E+12,2020/1/9,0.0446,0.0449,0.0351,0.0421,498686.92,1.57861E+12,19152.77429,5420,2713,,0,VDUSDT
254,1.57861E+12,2020/1/10,0.0414,0.0449,0.0351,0.0437,656692.22,1.5787E+12,26566.79421,7516,3734,,0,VDUSDT
255,1.5787E+12,2020/1/11,0.0437,0.0449,0.035,0.0399,675681.24,1.57879E+12,27168.93867,7611,3798,,0,VDUSDT
256,1.57879E+12,2020/1/12,0.0398,0.0448,0.0352,0.0419,685885.57,1.57887E+12,26960.40374,7740,3881,,0,VDUSDT
257,1.57887E+12,2020/1/13,0.0419,0.0449,0.0352,0.0409,674720.81,1.57896E+12,26974.68604,7458,3777,,0,VDUSDT
258,1.57896E+12,2020/1/14,0.041,0.0449,0.0358,0.0417,660752.5,1.57905E+12,27804.20558,7482,3752,,0,VDUSDT
259,1.57905E+12,2020/1/15,0.0418,0.4321,0.0353,0.1882,529265.39,1.57913E+12,48585.46827,5969,2980,,0,VDUSDT
260,1.57913E+12,2020/1/16,0.1886,0.4537,0.0362,0.0615,653910.59,1.57922E+12,80811.8022,7387,3765,,0,VDUSDT
261,1.57922E+12,2020/1/17,0.063,0.0657,0.036,0.0427,550639.51,1.57931E+12,27038.39674,6190,3102,,0,VDUSDT
262,1.57931E+12,2020/1/18,0.0428,0.407,0.0387,0.0761,751273.2432,1.57939E+12,56330.64984,8594,4276,,0,VDUSDT
263,1.57939E+12,2020/1/19,0.0781,0.0943,0.0402,0.0662,795614.32,1.57948E+12,50188.78469,8947,4433,,0,VDUSDT
264,1.57948E+12,2020/1/20,0.0654,0.0698,0.036,0.047,723027.35,1.57956E+12,35932.96565,8155,4056,,0,VDUSDT
265,1.57956E+12,2020/1/21,0.049,0.0499,0.0363,0.0419,701840.81,1.57965E+12,30348.65252,7896,3982,,0,VDUSDT
266,1.57965E+12,2020/1/22,0.0422,0.0457,0.0363,0.0376,707242.12,1.57974E+12,30596.70894,7830,3922,,0,VDUSDT
267,1.57974E+12,2020/1/23,0.0374,0.0456,0.0368,0.041,413064.65,1.57982E+12,17070.10755,4688,2291,,0,VDUSDT
268,1.57982E+12,2020/1/24,0.0411,0.0456,0.0363,0.0429,546501.69,1.57991E+12,22586.32529,6312,3124,,0,VDUSDT
269,1.57991E+12,2020/1/25,0.043,0.0457,0.0363,0.0404,716062.04,1.58E+12,28862.62174,8258,4109,,0,VDUSDT
270,1.58E+12,2020/1/26,0.0402,0.053,0.0363,0.0457,718732.93,1.58008E+12,30134.75162,8194,4101,,0,VDUSDT
271,1.58008E+12,2020/1/27,0.0465,0.0529,0.0364,0.0437,708668.0331,1.58017E+12,31278.45446,8139,4144,,0,VDUSDT
272,1.58017E+12,2020/1/28,0.0408,0.0479,0.0366,0.0439,743029.24,1.58026E+12,31892.94507,8233,4113,,0,VDUSDT
273,1.58026E+12,2020/1/29,0.0385,0.0527,0.0366,0.0511,756493.0569,1.58034E+12,32594.00765,8495,4221,,0,VDUSDT
274,1.58034E+12,2020/1/30,0.0511,0.0528,0.0366,0.0431,760988.22,1.58043E+12,33856.71027,8562,4284,,0,VDUSDT
275,1.58043E+12,2020/1/31,0.0418,0.049,0.0367,0.0453,725759.75,1.58052E+12,31621.24909,8343,4224,,0,VDUSDT
276,1.58052E+12,2020/2/1,0.0455,0.0527,0.0365,0.0432,760330.96,1.5806E+12,34218.71117,8633,4337,,0,VDUSDT
277,1.5806E+12,2020/2/2,0.0448,0.0934,0.0368,0.043,774704.36,1.58069E+12,39243.79263,8761,4402,,0,VDUSDT
278,1.58069E+12,2020/2/3,0.0428,0.047,0.0371,0.0433,736415.63,1.58077E+12,30572.83877,8305,4127,,0,VDUSDT
279,1.58077E+12,2020/2/4,0.0429,0.0777,0.0371,0.0657,801895.48,1.58086E+12,35324.14267,9073,4485,,0,VDUSDT
280,1.58086E+12,2020/2/5,0.0654,0.0778,0.0371,0.0574,789911.66,1.58095E+12,43848.7051,8875,4489,,0,VDUSDT
281,1.58095E+12,2020/2/6,0.0598,0.0698,0.038,0.0491,785441.16,1.58103E+12,44507.31233,8805,4363,,0,VDUSDT
282,1.58103E+12,2020/2/7,0.0489,0.0699,0.048,0.0528,754757.11,1.58112E+12,41887.24914,8652,4295,,0,VDUSDT
283,1.58112E+12,2020/2/8,0.0532,0.0549,0.0371,0.0421,533682.09,1.58121E+12,25844.83877,6192,3088,,0,VDUSDT
284,1.58121E+12,2020/2/9,0.038,0.0549,0.0371,0.0454,791429.41,1.58129E+12,35845.70181,8926,4392,,0,VDUSDT
285,1.58129E+12,2020/2/10,0.0442,0.0547,0.0401,0.0446,771426.66,1.58138E+12,36469.8139,8623,4270,,0,VDUSDT
286,1.58138E+12,2020/2/11,0.044,0.0536,0.0372,0.0418,759986.11,1.58147E+12,34133.68869,8594,4301,,0,VDUSDT
287,1.58147E+12,2020/2/12,0.0436,0.051,0.0371,0.0446,762438.6552,1.58155E+12,34132.20643,8584,4311,,0,VDUSDT
288,1.58155E+12,2020/2/13,0.0447,0.0498,0.04,0.0462,733512.9799,1.58164E+12,33644.53616,8330,4125,,0,VDUSDT
289,1.58164E+12,2020/2/14,0.0463,0.0499,0.0387,0.0462,729793.28,1.58172E+12,33045.1831,8270,4122,,0,VDUSDT
290,1.58172E+12,2020/2/15,0.047,0.0498,0.0386,0.0419,747285.63,1.58181E+12,33463.41804,8370,4131,,0,VDUSDT
291,1.58181E+12,2020/2/16,0.0406,0.0498,0.0386,0.0429,774786.49,1.5819E+12,35287.80722,8582,4292,,0,VDUSDT
292,1.5819E+12,2020/2/17,0.0428,0.0498,0.0386,0.0427,791800.06,1.58198E+12,35462.57781,8875,4390,,0,VDUSDT
293,1.58198E+12,2020/2/18,0.0428,0.0498,0.0385,0.0454,794097.03,1.58207E+12,35602.07493,8983,4494,,0,VDUSDT
294,1.58207E+12,2020/2/19,0.0456,0.0498,0.0386,0.0405,829154.04,1.58216E+12,36712.29646,9170,4554,,0,VDUSDT
295,1.58216E+12,2020/2/20,0.0407,0.049,0.0386,0.0416,795938.59,1.58224E+12,35100.8919,8897,4522,,0,VDUSDT
296,1.58224E+12,2020/2/21,0.0428,0.0491,0.0386,0.0488,790533.1496,1.58233E+12,34799.42634,8966,4552,,0,VDUSDT
297,1.58233E+12,2020/2/22,0.0488,0.049,0.0407,0.0465,798950.15,1.58242E+12,36228.98272,9020,4526,,0,VDUSDT
298,1.58242E+12,2020/2/23,0.0469,0.049,0.0386,0.0417,804556.8,1.5825E+12,36817.71591,9128,4508,,0,VDUSDT
299,1.5825E+12,2020/2/24,0.0394,0.049,0.0386,0.0441,824252.16,1.58259E+12,36229.61493,9247,4655,,0,VDUSDT
300,1.58259E+12,2020/2/25,0.0435,0.049,0.0386,0.0453,803777.54,1.58268E+12,35619.78563,9074,4563,,0,VDUSDT
301,1.58268E+12,2020/2/26,0.0425,0.0491,0.0386,0.0423,778309.51,1.58276E+12,34423.68168,8937,4391,,0,VDUSDT
302,1.58276E+12,2020/2/27,0.0413,0.049,0.0387,0.0395,789354.11,1.58285E+12,33470.31691,9008,4487,,0,VDUSDT
303,1.58285E+12,2020/2/28,0.0396,0.0474,0.0387,0.042,819541.21,1.58293E+12,34276.77655,9164,4532,,0,VDUSDT
304,1.58293E+12,2020/2/29,0.0421,0.049,0.0387,0.0451,826675.13,1.58302E+12,35516.6824,9451,4687,,0,VDUSDT
305,1.58302E+12,2020/3/1,0.0457,0.049,0.0387,0.0459,818361.22,1.58311E+12,35948.10682,9234,4677,,0,VDUSDT
306,1.58311E+12,2020/3/2,0.0466,0.0496,0.0387,0.0405,749460.82,1.58319E+12,31755.20396,8468,4321,,0,VDUSDT
307,1.58319E+12,2020/3/3,0.0403,0.0497,0.0387,0.0443,738939.24,1.58328E+12,32013.16905,8310,4109,,0,VDUSDT
308,1.58328E+12,2020/3/4,0.0457,0.0496,0.0387,0.0418,729397.25,1.58337E+12,32330.8013,8405,4195,,0,VDUSDT
309,1.58337E+12,2020/3/5,0.0425,0.0496,0.0386,0.0419,705330.2919,1.58345E+12,30441.06796,8039,3974,,0,VDUSDT
310,1.58345E+12,2020/3/6,0.0442,0.0496,0.0386,0.0447,647236.83,1.58354E+12,28327.54198,7275,3685,,0,VDUSDT
311,1.58354E+12,2020/3/7,0.0459,0.0496,0.0386,0.0394,513628.85,1.58363E+12,22924.3021,5898,2918,,0,VDUSDT
312,1.58363E+12,2020/3/8,0.0476,0.0496,0.0386,0.0467,407098.35,1.58371E+12,18102.39182,4595,2284,,0,VDUSDT
313,1.58371E+12,2020/3/9,0.0464,0.0496,0.0388,0.0476,143091.46,1.5838E+12,6315.95885,1668,839,,0,VDUSDT
314,1.58388E+12,2020/3/11,0.0436,0.0496,0.0363,0.0405,421146.07,1.58397E+12,18498.09239,4693,2413,,0,VDUSDT
315,1.58397E+12,2020/3/12,0.0367,0.0496,0.036,0.0361,496246.11,1.58406E+12,18844.57597,4488,2219,,0,VDUSDT
316,1.58406E+12,2020/3/13,0.0361,0.1987,0.0181,0.0215,650844.69,1.58414E+12,46765.61516,7249,3618,,0,VDUSDT
317,1.58414E+12,2020/3/14,0.0253,0.1916,0.018,0.0295,650088.21,1.58423E+12,35887.48277,7541,3745,,0,VDUSDT
318,1.58423E+12,2020/3/15,0.0305,0.0439,0.0194,0.0396,656357.2,1.58432E+12,23344.98414,7379,3746,,0,VDUSDT
319,1.58432E+12,2020/3/16,0.0399,0.0418,0.0192,0.0265,672438.46,1.5844E+12,21727.12087,7734,3844,,0,VDUSDT
320,1.5844E+12,2020/3/17,0.0245,0.0418,0.0192,0.0334,694556.37,1.58449E+12,22796.90527,7697,3816,,0,VDUSDT
321,1.58449E+12,2020/3/18,0.0349,0.0418,0.0194,0.04,695811.64,1.58458E+12,23487.60931,7811,3954,,0,VDUSDT
322,1.58458E+12,2020/3/19,0.0402,0.0418,0.0212,0.0341,686348.36,1.58466E+12,22836.49744,7765,3933,,0,VDUSDT
323,1.58466E+12,2020/3/20,0.0336,0.0418,0.0227,0.0359,700568.39,1.58475E+12,23930.98963,8133,4000,,0,VDUSDT
324,1.58475E+12,2020/3/21,0.0372,0.0418,0.0227,0.0338,769875.48,1.58484E+12,26185.45253,8794,4360,,0,VDUSDT
325,1.58484E+12,2020/3/22,0.0367,0.0418,0.0227,0.029,773006.63,1.58492E+12,26547.37768,8700,4373,,0,VDUSDT
326,1.58492E+12,2020/3/23,0.0235,0.0418,0.023,0.0366,752867.67,1.58501E+12,25302.37796,8607,4249,,0,VDUSDT
327,1.58501E+12,2020/3/24,0.0348,0.0418,0.0242,0.0337,746575.25,1.58509E+12,25291.74006,8711,4394,,0,VDUSDT
328,1.58509E+12,2020/3/25,0.0331,0.0409,0.0242,0.0322,753516.31,1.58518E+12,25731.12163,8645,4322,,0,VDUSDT
329,1.58518E+12,2020/3/26,0.033,0.0409,0.0241,0.0285,772384.68,1.58527E+12,26014.2004,8675,4384,,0,VDUSDT
330,1.58527E+12,2020/3/27,0.0279,0.0409,0.0251,0.0298,790944.81,1.58535E+12,27025.39348,8876,4390,,0,VDUSDT
331,1.58535E+12,2020/3/28,0.0299,0.0409,0.0251,0.0364,748416,1.58544E+12,25441.34346,8673,4422,,0,VDUSDT
332,1.58544E+12,2020/3/29,0.0358,0.0409,0.0252,0.0386,761674.84,1.58553E+12,26119.24202,8615,4320,,0,VDUSDT
333,1.58553E+12,2020/3/30,0.037,0.041,0.0251,0.0358,761368.5856,1.58561E+12,26036.20688,8572,4296,,0,VDUSDT
334,1.58561E+12,2020/3/31,0.0366,0.0409,0.0188,0.0359,555789.41,1.5857E+12,18602.03697,6224,3041,,0,VDUSDT
335,1.5857E+12,2020/4/1,0.0204,0.0409,0.0183,0.0249,694781.19,1.58579E+12,22066.37951,7810,3902,,0,VDUSDT
336,1.58579E+12,2020/4/2,0.0324,0.0408,0.0182,0.0365,773715.62,1.58587E+12,24803.66343,8926,4407,,0,VDUSDT
337,1.58587E+12,2020/4/3,0.0383,0.0409,0.0186,0.0264,811477.95,1.58596E+12,25973.04378,9204,4541,,0,VDUSDT
338,1.58596E+12,2020/4/4,0.0264,0.0409,0.0187,0.0311,775943.34,1.58604E+12,25494.12352,8689,4332,,0,VDUSDT
339,1.58604E+12,2020/4/5,0.0309,0.0409,0.0303,0.0339,824638.22,1.58613E+12,28601.50793,9118,4585,,0,VDUSDT
340,1.58613E+12,2020/4/6,0.0318,0.0409,0.0303,0.0365,801869.38,1.58622E+12,29323.59644,9099,4504,,0,VDUSDT
341,1.58622E+12,2020/4/7,0.036,0.0409,0.0303,0.0351,797112.73,1.5863E+12,28766.10205,8966,4519,,0,VDUSDT
342,1.5863E+12,2020/4/8,0.036,0.1946,0.0196,0.0392,820162.2544,1.58639E+12,74065.62473,9376,4652,,0,VDUSDT
343,1.58639E+12,2020/4/9,0.0403,0.0498,0.0188,0.0332,806307.3,1.58648E+12,30696.17262,8970,4491,,0,VDUSDT
344,1.58648E+12,2020/4/10,0.0333,0.0499,0.0194,0.0458,743945.26,1.58656E+12,28869.05213,8558,4307,,0,VDUSDT
345,1.58656E+12,2020/4/11,0.046,0.0499,0.0191,0.0384,785639.48,1.58665E+12,31728.65841,8848,4465,,0,VDUSDT
346,1.58665E+12,2020/4/12,0.0403,0.0499,0.0341,0.0424,766112.98,1.58674E+12,32118.02908,8891,4433,,0,VDUSDT
347,1.58674E+12,2020/4/13,0.0428,0.0499,0.0342,0.0443,737528.28,1.58682E+12,32165.91119,8138,4036,,0,VDUSDT
348,1.58682E+12,2020/4/14,0.0427,0.0499,0.034,0.0461,247919.71,1.58691E+12,10684.79925,2745,1398,,0,VDUSDT
349,1.58691E+12,2020/4/15,0.0431,0.0495,0.0343,0.0407,27835.92,1.587E+12,1193.418839,329,153,,0,VDUSDT
350,1.587E+12,2020/4/16,0.0375,0.0498,0.021,0.041,565845.36,1.58708E+12,22626.07781,6481,3096,,0,VDUSDT
351,1.58708E+12,2020/4/17,0.0403,0.0449,0.0212,0.0421,951492.25,1.58717E+12,34552.91223,10633,5338,,0,VDUSDT
352,1.58717E+12,2020/4/18,0.0423,0.0449,0.0353,0.0405,396013.7,1.58725E+12,16223.72769,11255,5739,,0,VDUSDT
353,1.58725E+12,2020/4/19,0.0406,0.0448,0.0351,0.0388,280578.57,1.58734E+12,11228.96304,10679,5303,,0,VDUSDT
354,1.58734E+12,2020/4/20,0.0385,0.0499,0.0351,0.0445,174502.12,1.58743E+12,6812.807186,6703,3399,,0,VDUSDT
355,1.58743E+12,2020/4/21,0.0381,0.0498,0.0351,0.044,90170.54,1.58751E+12,4015.436993,3396,1728,,0,VDUSDT
356,1.58751E+12,2020/4/22,0.0417,0.0498,0.021,0.0367,325868.18,1.5876E+12,13338.62586,12521,6277,,0,VDUSDT
357,1.5876E+12,2020/4/23,0.0377,0.1,0.0216,0.0472,320557.8811,1.58769E+12,13876.18164,12140,6069,,0,VDUSDT
358,1.58769E+12,2020/4/24,0.0488,0.0999,0.0222,0.0577,324154.06,1.58777E+12,22350.27274,12370,6184,,0,VDUSDT
359,1.58777E+12,2020/4/25,0.0543,0.0937,0.0219,0.0506,313380.24,1.58786E+12,16521.91507,12070,6013,,0,VDUSDT
360,1.58786E+12,2020/4/26,0.0502,0.0549,0.0237,0.028,310709.93,1.58795E+12,10815.91238,11882,5942,,0,VDUSDT
361,1.58795E+12,2020/4/27,0.0291,0.0419,0.0242,0.0388,155639.66,1.58803E+12,5334.132729,5875,2975,,0,VDUSDT
362,1.58803E+12,2020/4/28,0.0324,0.0419,0.0248,0.0389,309707.58,1.58812E+12,10882.11404,12014,6032,,0,VDUSDT
363,1.58812E+12,2020/4/29,0.0393,0.0419,0.0246,0.036,138964.3,1.5882E+12,4882.411342,5334,2692,,0,VDUSDT
364,1.5882E+12,2020/4/30,0.0277,0.0476,0.024,0.0347,321244.03,1.58829E+12,9248.702178,12388,6206,,0,VDUSDT
365,1.58829E+12,2020/5/1,0.0343,0.0399,0.024,0.0346,299328.83,1.58838E+12,10158.88026,11549,5890,,0,VDUSDT
366,1.58838E+12,2020/5/2,0.0301,0.04,0.024,0.0363,295028.44,1.58846E+12,9946.856604,11300,5680,,0,VDUSDT
367,1.58846E+12,2020/5/3,0.0377,0.04,0.0241,0.0301,310496.9446,1.58855E+12,10161.76203,12111,6045,,0,VDUSDT
368,1.58855E+12,2020/5/4,0.0298,0.0399,0.0241,0.0331,324414.7,1.58864E+12,10546.47602,12145,6088,,0,VDUSDT
369,1.58864E+12,2020/5/5,0.0385,0.0399,0.0242,0.0293,319787.82,1.58872E+12,10755.15644,12206,6004,,0,VDUSDT
370,1.58872E+12,2020/5/6,0.0283,0.0686,0.0264,0.066,318392.28,1.58881E+12,11645.07186,12185,6120,,0,VDUSDT
371,1.58881E+12,2020/5/7,0.0609,0.0687,0.027,0.0644,318742.73,1.5889E+12,16962.34881,12136,6109,,0,VDUSDT
372,1.5889E+12,2020/5/8,0.0641,0.0672,0.0185,0.0622,309815.07,1.58898E+12,17153.15986,12259,6142,,0,VDUSDT
373,1.58898E+12,2020/5/9,0.0591,0.0671,0.0192,0.0403,163923.42,1.58907E+12,7411.959165,6358,3189,,0,VDUSDT
374,1.58907E+12,2020/5/10,0.052,0.052,0.052,0.052,3.85425596,1.58916E+12,0.20042131,2,2,,0,VDUSDT
375,1.58916E+12,2020/5/11,0.0514,0.0671,0.019,0.0426,306192.5664,1.58924E+12,13574.75165,11871,6002,,0,VDUSDT
376,1.58924E+12,2020/5/12,0.0418,0.0673,0.0193,0.0478,304570.3011,1.58933E+12,13752.88103,11884,5958,,0,VDUSDT
377,1.58933E+12,2020/5/13,0.0476,0.0672,0.0212,0.0543,313293.29,1.58941E+12,15225.1019,12008,6047,,0,VDUSDT
378,1.58941E+12,2020/5/14,0.0534,0.0672,0.0227,0.058,307350.9,1.5895E+12,16001.47934,11841,6003,,0,VDUSDT
379,1.5895E+12,2020/5/15,0.0583,0.0672,0.0237,0.0641,309991.34,1.58959E+12,16079.21518,11868,5862,,0,VDUSDT
380,1.58959E+12,2020/5/16,0.0646,0.0672,0.0271,0.0317,317161.04,1.58967E+12,16592.40251,12205,6158,,0,VDUSDT
381,1.58967E+12,2020/5/17,0.0275,0.0673,0.0272,0.0429,297741.67,1.58976E+12,14972.71077,11581,5866,,0,VDUSDT
382,1.58976E+12,2020/5/18,0.0477,0.0672,0.0279,0.0579,291979.45,1.58985E+12,15445.79088,11213,5609,,0,VDUSDT
383,1.58985E+12,2020/5/19,0.0586,0.0672,0.0273,0.0471,296287.77,1.58993E+12,16003.89672,11413,5869,,0,VDUSDT
384,1.58993E+12,2020/5/20,0.0486,0.0672,0.0304,0.0607,296947.17,1.59002E+12,16229.08269,11521,5749,,0,VDUSDT
385,1.59002E+12,2020/5/21,0.0471,0.0672,0.0368,0.0537,296740.59,1.59011E+12,16705.03741,11409,5764,,0,VDUSDT
386,1.59011E+12,2020/5/22,0.0537,0.0672,0.0276,0.0386,303392.09,1.59019E+12,17253.24346,11885,5941,,0,VDUSDT
387,1.59019E+12,2020/5/23,0.0371,0.0688,0.0283,0.0654,315052.27,1.59028E+12,17409.52396,12213,6130,,0,VDUSDT
388,1.59028E+12,2020/5/24,0.0644,0.0686,0.0274,0.0591,319470.09,1.59036E+12,18034.01875,12289,6228,,0,VDUSDT
389,1.59036E+12,2020/5/25,0.0617,0.0687,0.0284,0.0592,310399.92,1.59045E+12,17511.38187,11992,6013,,0,VDUSDT
390,1.59045E+12,2020/5/26,0.0582,0.066,0.0281,0.0465,300942.13,1.59054E+12,14743.01724,11762,5837,,0,VDUSDT
391,1.59054E+12,2020/5/27,0.0484,0.0659,0.0282,0.0385,300387.68,1.59062E+12,13397.46413,11700,5764,,0,VDUSDT
392,1.59062E+12,2020/5/28,0.0384,0.04,0.0316,0.0398,189369.16,1.59071E+12,6993.560608,7225,3655,,0,VDUSDT
393,1.59088E+12,2020/5/31,0.0313,0.0384,0.0311,0.0353,18604.26,1.59097E+12,613.444809,707,362,,0,VDUSDT
394,1.59097E+12,2020/6/1,0.0351,0.0398,0.0312,0.0376,62151.47,1.59106E+12,2232.379722,2393,1172,,0,VDUSDT
395,1.59106E+12,2020/6/2,0.0377,0.0399,0.028,0.0325,289702.98,1.59114E+12,10163.83677,11096,5532,,0,VDUSDT
396,1.59114E+12,2020/6/3,0.0324,0.0475,0.0281,0.0398,319054.4195,1.59123E+12,10738.83477,12095,6009,,0,VDUSDT
397,1.59123E+12,2020/6/4,0.0462,0.0474,0.0301,0.034,294071.25,1.59132E+12,11744.91337,11459,5739,,0,VDUSDT
398,1.59132E+12,2020/6/5,0.0335,0.0463,0.0301,0.0463,230725.43,1.5914E+12,8926.739531,8805,4339,,0,VDUSDT
399,1.5914E+12,2020/6/6,0.0333,0.0464,0.0301,0.04,133044.12,1.59149E+12,5351.380682,4953,2476,,0,VDUSDT
400,1.59149E+12,2020/6/7,0.034,0.0464,0.0317,0.0386,196911.89,1.59157E+12,7604.525936,7673,3810,,0,VDUSDT
401,1.59157E+12,2020/6/8,0.0386,0.0386,0.0384,0.0386,236469.36,1.59166E+12,9103.960928,9253,4605,,0,VDUSDT
402,1.59166E+12,2020/6/9,0.0384,0.0436,0.034,0.0413,195004.21,1.59175E+12,7673.803063,7648,3803,,0,VDUSDT
403,1.59175E+12,2020/6/10,0.0412,0.047,0.0301,0.0438,192488.69,1.59183E+12,7555.80538,7340,3685,,0,VDUSDT
404,1.59183E+12,2020/6/11,0.0442,0.0469,0.0301,0.0318,218402.19,1.59192E+12,8667.90686,8327,4194,,0,VDUSDT
405,1.59192E+12,2020/6/12,0.0306,0.0469,0.0301,0.0416,231294.17,1.59201E+12,9143.735097,8785,4309,,0,VDUSDT
406,1.59201E+12,2020/6/13,0.0435,0.0469,0.0301,0.0386,258094.76,1.59209E+12,10004.33906,9932,4944,,0,VDUSDT
