,open_time,,open,high,low,close,,,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
149,1.58293E+12,2020/2/29,0.00000137,0.00000164,2.50E-07,0.00000125," 8,537.34 ", 0.01067 ,917068,1.58302E+12,0.94724763,11352,5703,,0,FDTBTC
150,1.58302E+12,2020/3/1,0.00000145,0.00000164,2.60E-07,0.0000011," 8,545.43 ", 0.00940 ,882958,1.58311E+12,0.94412017,11082,5525,,0,FDTBTC
151,1.58311E+12,2020/3/2,0.00000114,0.00000164,3.10E-07,0.00000116," 8,929.90 ", 0.01036 ,881212,1.58319E+12,0.95203932,11149,5573,,0,FDTBTC
152,1.58319E+12,2020/3/3,0.00000135,0.00000164,3.10E-07,8.00E-07," 8,760.53 ", 0.00701 ,903506,1.58328E+12,0.95118221,11127,5627,,0,FDTBTC
153,1.58328E+12,2020/3/4,6.80E-07,0.00000164,3.10E-07,9.80E-07," 8,751.43 ", 0.00858 ,934177,1.58337E+12,0.97561007,11359,5715,,0,FDTBTC
154,1.58337E+12,2020/3/5,0.00000103,0.00000164,3.10E-07,0.00000128," 9,045.16 ", 0.01158 ,850563,1.58345E+12,0.89523165,10670,5339,,0,FDTBTC
155,1.58345E+12,2020/3/6,8.70E-07,0.00000164,3.10E-07,8.10E-07," 9,123.81 ", 0.00739 ,791384,1.58354E+12,0.83886553,9793,4884,,0,FDTBTC
156,1.58354E+12,2020/3/7,5.30E-07,0.00000164,3.20E-07,0.00000115," 8,878.85 ", 0.01021 ,623679,1.58363E+12,0.65848651,7888,3914,,0,FDTBTC
157,1.58363E+12,2020/3/8,9.10E-07,0.00000164,3.80E-07,8.90E-07," 8,280.16 ", 0.00737 ,479024,1.58371E+12,0.49468375,5956,2918,,0,FDTBTC
158,1.58371E+12,2020/3/9,0.00000101,0.00000164,3.80E-07,0.00000116," 7,936.84 ", 0.00921 ,175392,1.5838E+12,0.17315476,2178,1106,,0,FDTBTC
159,1.58388E+12,2020/3/11,7.10E-07,0.00000164,3.80E-07,9.10E-07," 7,928.57 ", 0.00721 ,487999,1.58397E+12,0.52917173,6057,2983,,0,FDTBTC
160,1.58397E+12,2020/3/12,8.70E-07,0.00000164,3.80E-07,0.00000102," 4,674.16 ", 0.00477 ,786960,1.58406E+12,0.86022174,9971,4991,,0,FDTBTC
161,1.58406E+12,2020/3/13,0.00000105,0.00000164,3.80E-07,7.90E-07," 5,509.06 ", 0.00435 ,777520,1.58414E+12,0.86825397,9495,4736,,0,FDTBTC
162,1.58414E+12,2020/3/14,0.000001,0.00000164,3.80E-07,0.00000128," 5,430.02 ", 0.00695 ,774636,1.58423E+12,0.85829063,9863,4972,,0,FDTBTC
163,1.58423E+12,2020/3/15,9.60E-07,0.00000164,3.80E-07,0.00000108," 5,429.38 ", 0.00586 ,775690,1.58432E+12,0.82784871,9605,4863,,0,FDTBTC
164,1.58432E+12,2020/3/16,0.00000126,0.00000164,3.80E-07,5.80E-07," 5,018.29 ", 0.00291 ,816400,1.5844E+12,0.88116783,10046,5023,,0,FDTBTC
165,1.5844E+12,2020/3/17,5.80E-07,0.00000164,3.80E-07,8.80E-07," 5,388.39 ", 0.00474 ,816001,1.58449E+12,0.90297907,10071,5079,,0,FDTBTC
166,1.58449E+12,2020/3/18,9.30E-07,0.00000164,3.80E-07,8.30E-07," 5,113.46 ", 0.00424 ,824395,1.58458E+12,0.88089725,10319,5147,,0,FDTBTC
167,1.58458E+12,2020/3/19,0.0000011,0.00000164,3.80E-07,0.00000105," 6,174.85 ", 0.00648 ,796903,1.58466E+12,0.84297794,10062,5014,,0,FDTBTC
168,1.58466E+12,2020/3/20,9.00E-07,0.00000164,3.80E-07,0.00000106," 6,204.41 ", 0.00658 ,882562,1.58475E+12,0.95167994,10725,5407,,0,FDTBTC
169,1.58475E+12,2020/3/21,5.70E-07,0.00000199,3.90E-07,5.20E-07," 6,175.14 ", 0.00321 ,981014,1.58484E+12,1.27631232,11991,6046,,0,FDTBTC
170,1.58484E+12,2020/3/22,6.30E-07,0.00000199,3.80E-07,0.00000164," 5,824.73 ", 0.00955 ,983744,1.58492E+12,1.31350261,11970,5950,,0,FDTBTC
171,1.58492E+12,2020/3/23,0.00000184,0.00000199,3.80E-07,0.00000109," 6,487.57 ", 0.00707 ,942154,1.58501E+12,1.27573251,11931,5964,,0,FDTBTC
172,1.58501E+12,2020/3/24,0.00000108,0.00000199,3.80E-07,6.80E-07," 6,740.91 ", 0.00458 ,959787,1.58509E+12,1.22818119,11814,5864,,0,FDTBTC
173,1.58509E+12,2020/3/25,6.80E-07,0.00000199,3.80E-07,0.0000019," 6,693.22 ", 0.01272 ,959328,1.58518E+12,1.25851162,11835,5895,,0,FDTBTC
174,1.58518E+12,2020/3/26,0.00000191,0.00000199,3.90E-07,0.00000181," 6,741.13 ", 0.01220 ,977688,1.58527E+12,1.24206548,11893,5904,,0,FDTBTC
175,1.58527E+12,2020/3/27,0.00000155,0.00000199,3.90E-07,0.00000164," 6,363.78 ", 0.01044 ,956528,1.58535E+12,1.19955314,12118,6098,,0,FDTBTC
176,1.58535E+12,2020/3/28,0.00000176,0.00000199,4.00E-07,6.10E-07," 6,245.65 ", 0.00381 ,948755,1.58544E+12,1.220566,11725,5982,,0,FDTBTC
177,1.58544E+12,2020/3/29,7.30E-07,0.00000199,4.10E-07,0.00000138," 5,890.21 ", 0.00813 ,926330,1.58553E+12,1.18714169,11640,5745,,0,FDTBTC
178,1.58553E+12,2020/3/30,0.00000169,0.00000199,5.20E-07,0.000001," 6,402.87 ", 0.00640 ,925709,1.58561E+12,1.24691277,11576,5774,,0,FDTBTC
179,1.58561E+12,2020/3/31,9.60E-07,0.00000199,5.30E-07,0.0000015," 6,436.48 ", 0.00965 ,682742,1.5857E+12,0.9432379,8503,4278,,0,FDTBTC
180,1.5857E+12,2020/4/1,5.40E-07,0.00000199,5.10E-07,0.00000136," 6,324.76 ", 0.00860 ,894453,1.58579E+12,1.26786583,11013,5572,,0,FDTBTC
181,1.58579E+12,2020/4/2,9.60E-07,0.00000199,5.20E-07,8.00E-07," 6,776.87 ", 0.00542 ,1014859,1.58587E+12,1.36544347,12722,6349,,0,FDTBTC
182,1.58587E+12,2020/4/3,9.90E-07,0.00000199,5.10E-07,6.30E-07," 6,669.06 ", 0.00420 ,1037533,1.58596E+12,1.34894526,12926,6426,,0,FDTBTC
183,1.58596E+12,2020/4/4,6.40E-07,0.00000199,5.20E-07,0.00000113," 6,756.75 ", 0.00764 ,986505,1.58604E+12,1.33145475,12265,6134,,0,FDTBTC
184,1.58604E+12,2020/4/5,0.00000127,0.00000199,5.20E-07,0.00000128," 6,717.17 ", 0.00860 ,1050170,1.58613E+12,1.43004683,12998,6470,,0,FDTBTC
185,1.58613E+12,2020/4/6,0.00000152,0.00000199,5.20E-07,0.000001," 7,263.86 ", 0.00726 ,1021554,1.58622E+12,1.34046178,12679,6399,,0,FDTBTC
186,1.58622E+12,2020/4/7,0.00000103,0.00000199,5.20E-07,0.00000122," 7,203.03 ", 0.00879 ,1003807,1.5863E+12,1.30393265,12564,6218,,0,FDTBTC
187,1.5863E+12,2020/4/8,0.00000117,0.00000199,5.20E-07,0.00000153," 7,340.28 ", 0.01123 ,1064360,1.58639E+12,1.46126954,13252,6603,,0,FDTBTC
188,1.58639E+12,2020/4/9,0.00000156,0.000002,5.20E-07,0.00000132," 7,286.80 ", 0.00962 ,1028184,1.58648E+12,1.39475223,12483,6248,,0,FDTBTC
189,1.58648E+12,2020/4/10,0.00000135,0.00000199,5.20E-07,9.30E-07," 6,865.66 ", 0.00639 ,943467,1.58656E+12,1.23988479,11444,5682,,0,FDTBTC
190,1.58656E+12,2020/4/11,0.00000101,0.00000199,5.20E-07,0.00000161," 6,880.48 ", 0.01108 ,998965,1.58665E+12,1.34074063,12338,6126,,0,FDTBTC
191,1.58665E+12,2020/4/12,0.0000016,0.00000199,5.70E-07,0.00000163," 6,981.02 ", 0.01138 ,983809,1.58674E+12,1.36402028,12374,6179,,0,FDTBTC
192,1.58674E+12,2020/4/13,0.00000133,0.00000199,5.60E-07,7.60E-07," 6,859.44 ", 0.00521 ,908818,1.58682E+12,1.23277578,11288,5796,,0,FDTBTC
193,1.58682E+12,2020/4/14,7.10E-07,0.00000199,5.40E-07,0.00000113," 6,917.51 ", 0.00782 ,308925,1.58691E+12,0.41086016,3751,1913,,0,FDTBTC
194,1.58691E+12,2020/4/15,7.60E-07,0.00000194,5.90E-07,0.00000153," 6,749.46 ", 0.01033 ,35397,1.587E+12,0.04014005,435,225,,0,FDTBTC
195,1.58708E+12,2020/4/17,0.00000125,0.00000199,5.60E-07,0.00000131," 7,142.61 ", 0.00936 ,625992,1.58717E+12,0.81534039,7582,3838,,0,FDTBTC
196,1.58717E+12,2020/4/18,0.00000142,0.00000199,5.70E-07,0.00000165," 7,249.12 ", 0.01196 ,2003644,1.58725E+12,2.7799831,12442,6265,,0,FDTBTC
197,1.58725E+12,2020/4/19,0.0000017,0.00000199,5.70E-07,0.00000154," 7,123.82 ", 0.01097 ,2004479,1.58734E+12,2.7580466,11192,5557,,0,FDTBTC
198,1.58734E+12,2020/4/20,0.00000154,0.00000199,5.70E-07,0.00000185," 7,022.86 ", 0.01299 ,1264584,1.58743E+12,1.71454253,7053,3518,,0,FDTBTC
199,1.58743E+12,2020/4/21,0.00000156,0.00000199,5.70E-07,0.00000136," 6,790.32 ", 0.00923 ,647753,1.58751E+12,0.91464877,3617,1760,,0,FDTBTC
200,1.58751E+12,2020/4/22,9.50E-07,0.00000199,5.60E-07,0.00000196," 7,122.61 ", 0.01396 ,2401394,1.5876E+12,3.26975771,13382,6622,,0,FDTBTC
201,1.5876E+12,2020/4/23,0.00000196,0.00000199,5.60E-07,0.00000107," 7,462.94 ", 0.00799 ,2315404,1.58769E+12,3.2076092,12860,6337,,0,FDTBTC
202,1.58769E+12,2020/4/24,0.00000119,0.00000199,5.60E-07,0.00000161," 7,498.42 ", 0.01207 ,2370001,1.58777E+12,3.24222526,13223,6547,,0,FDTBTC
203,1.58777E+12,2020/4/25,0.00000168,0.00000199,5.70E-07,0.00000132," 7,528.00 ", 0.00994 ,2271919,1.58786E+12,3.09207339,12619,6292,,0,FDTBTC
204,1.58786E+12,2020/4/26,0.00000151,0.00000199,5.60E-07,0.00000103," 7,550.98 ", 0.00778 ,2243112,1.58795E+12,3.11270581,12506,6179,,0,FDTBTC
205,1.58795E+12,2020/4/27,0.00000106,0.00000199,5.60E-07,0.00000181," 7,664.45 ", 0.01387 ,1124877,1.58803E+12,1.51392642,6270,3169,,0,FDTBTC
206,1.58803E+12,2020/4/28,0.00000158,0.00000199,5.60E-07,0.00000125," 7,730.82 ", 0.00966 ,2307676,1.58812E+12,3.12496246,12769,6380,,0,FDTBTC
207,1.58812E+12,2020/4/29,0.0000013,0.00000199,5.90E-07,0.00000135," 8,042.93 ", 0.01086 ,1014658,1.5882E+12,1.44449963,5653,2877,,0,FDTBTC
208,1.5882E+12,2020/4/30,8.70E-07,0.00000199,5.60E-07,0.00000176," 8,816.28 ", 0.01552 ,2359153,1.58829E+12,3.29348029,13129,6673,,0,FDTBTC
209,1.58829E+12,2020/5/1,0.00000176,0.00000199,5.60E-07,0.00000146," 8,794.97 ", 0.01284 ,2220103,1.58838E+12,3.10011349,12302,6130,,0,FDTBTC
210,1.58838E+12,2020/5/2,0.00000128,0.00000199,5.60E-07,0.00000111," 8,907.38 ", 0.00989 ,2168891,1.58846E+12,2.99415388,12015,5965,,0,FDTBTC
211,1.58846E+12,2020/5/3,0.00000133,0.00000199,5.70E-07,0.00000122," 8,853.89 ", 0.01080 ,2326012,1.58855E+12,3.21285076,12952,6496,,0,FDTBTC
212,1.58855E+12,2020/5/4,0.00000121,0.00000199,5.60E-07,0.00000109," 8,931.37 ", 0.00974 ,2353080,1.58864E+12,3.17415928,13106,6529,,0,FDTBTC
213,1.58864E+12,2020/5/5,8.80E-07,0.00000199,5.60E-07,0.00000185," 9,029.98 ", 0.01671 ,2306755,1.58872E+12,3.0591618,12853,6285,,0,FDTBTC
214,1.58872E+12,2020/5/6,0.00000173,0.00000199,5.60E-07,0.00000127," 9,115.01 ", 0.01158 ,2332681,1.58881E+12,3.19638713,12998,6487,,0,FDTBTC
215,1.58881E+12,2020/5/7,0.00000127,0.00000199,5.70E-07,0.00000119," 9,200.88 ", 0.01095 ,2314107,1.5889E+12,3.27315805,12838,6459,,0,FDTBTC
216,1.5889E+12,2020/5/8,0.0000015,0.00000199,5.60E-07,0.00000137," 9,940.87 ", 0.01362 ,2333260,1.58898E+12,3.14402878,12966,6513,,0,FDTBTC
217,1.58898E+12,2020/5/9,0.00000119,0.00000199,5.70E-07,0.00000132," 9,752.18 ", 0.01287 ,1201458,1.58907E+12,1.57456179,6736,3294,,0,FDTBTC
218,1.58916E+12,2020/5/11,9.30E-07,0.00000199,5.60E-07,0.00000155," 8,601.65 ", 0.01333 ,2266623,1.58924E+12,3.06734819,12642,6362,,0,FDTBTC
219,1.58924E+12,2020/5/12,0.00000147,0.00000199,5.70E-07,0.00000129," 8,795.07 ", 0.01135 ,2267074,1.58933E+12,3.17339538,12615,6321,,0,FDTBTC
220,1.58933E+12,2020/5/13,0.00000133,0.00000199,5.60E-07,0.00000133," 9,296.73 ", 0.01236 ,2264240,1.58941E+12,2.98148909,12618,6340,,0,FDTBTC
221,1.58941E+12,2020/5/14,0.00000165,0.000002,5.60E-07,0.00000119," 9,800.66 ", 0.01166 ,2237438,1.5895E+12,3.10084685,12439,6218,,0,FDTBTC
222,1.5895E+12,2020/5/15,9.40E-07,0.00000199,5.60E-07,0.00000149," 9,516.24 ", 0.01418 ,2259343,1.58959E+12,3.16306094,12602,6294,,0,FDTBTC
223,1.58959E+12,2020/5/16,0.00000152,0.00000199,5.60E-07,0.00000169," 9,381.23 ", 0.01585 ,2347308,1.58967E+12,3.24888875,12976,6500,,0,FDTBTC
224,1.58967E+12,2020/5/17,0.00000172,0.00000199,5.60E-07,0.00000147," 9,713.64 ", 0.01428 ,2224083,1.58976E+12,3.03462626,12308,6138,,0,FDTBTC
225,1.58976E+12,2020/5/18,0.0000014,0.00000199,5.60E-07,0.00000186," 9,770.81 ", 0.01817 ,2103560,1.58985E+12,2.83342208,11740,5828,,0,FDTBTC
226,1.58985E+12,2020/5/19,0.0000012,0.00000199,5.60E-07,0.00000189," 9,751.98 ", 0.01843 ,2195854,1.58993E+12,2.9431517,12209,6054,,0,FDTBTC
227,1.58993E+12,2020/5/20,0.00000189,0.00000199,5.60E-07,0.00000157," 9,755.78 ", 0.01532 ,2199762,1.59002E+12,3.0387913,12296,6088,,0,FDTBTC
228,1.59002E+12,2020/5/21,0.00000163,0.00000199,5.60E-07,0.00000121," 8,949.42 ", 0.01083 ,2170239,1.59011E+12,3.0867885,12117,6130,,0,FDTBTC
229,1.59011E+12,2020/5/22,0.00000141,0.00000199,5.60E-07,0.00000166," 9,209.83 ", 0.01529 ,2260241,1.59019E+12,3.05293142,12552,6203,,0,FDTBTC
230,1.59019E+12,2020/5/23,0.00000162,0.00000199,5.60E-07,0.0000013," 9,173.60 ", 0.01193 ,2323633,1.59028E+12,3.21949013,12918,6501,,0,FDTBTC
231,1.59028E+12,2020/5/24,0.0000014,0.00000199,5.60E-07,9.70E-07," 9,168.51 ", 0.00889 ,2362846,1.59036E+12,3.21515575,13038,6499,,0,FDTBTC
232,1.59036E+12,2020/5/25,9.70E-07,0.00000199,5.60E-07,0.00000149," 8,838.91 ", 0.01317 ,2276426,1.59045E+12,3.0495003,12642,6334,,0,FDTBTC
233,1.59045E+12,2020/5/26,0.00000155,0.00000199,5.60E-07,0.00000198," 9,060.29 ", 0.01794 ,2204281,1.59054E+12,2.98144261,12409,6080,,0,FDTBTC
234,1.59054E+12,2020/5/27,0.00000195,0.00000199,5.60E-07,0.00000146," 8,987.25 ", 0.01312 ,2213423,1.59062E+12,3.11297412,12358,6132,,0,FDTBTC
235,1.59062E+12,2020/5/28,0.00000123,0.00000199,5.60E-07,0.0000012," 9,322.78 ", 0.01119 ,2292034,1.59071E+12,3.20807729,12690,6385,,0,FDTBTC
236,1.59071E+12,2020/5/29,0.00000138,0.00000199,5.60E-07,0.00000162," 9,191.18 ", 0.01489 ,2609613,1.5908E+12,3.36125852,14446,7251,,0,FDTBTC
237,1.5908E+12,2020/5/30,0.00000142,0.00000199,5.60E-07,0.00000168," 9,881.18 ", 0.01660 ,2555287,1.59088E+12,3.46733672,14226,7043,,0,FDTBTC
238,1.59088E+12,2020/5/31,0.00000151,0.00000198,5.80E-07,0.00000136," 9,548.79 ", 0.01299 ,265340,1.59097E+12,0.36961637,1454,735,,0,FDTBTC
239,1.59097E+12,2020/6/1,0.00000192,0.00000199,5.80E-07,0.00000152," 9,764.36 ", 0.01484 ,453396,1.59106E+12,0.62442519,2484,1257,,0,FDTBTC
240,1.59106E+12,2020/6/2,0.00000134,0.00000199,5.60E-07,0.00000163," 10,590.56 ", 0.01726 ,2071204,1.59114E+12,2.87315404,11500,5838,,0,FDTBTC
241,1.59114E+12,2020/6/3,0.00000174,0.00000199,5.60E-07,0.00000189," 9,580.00 ", 0.01811 ,2277745,1.59123E+12,3.14986174,12670,6346,,0,FDTBTC
242,1.59123E+12,2020/6/4,0.00000189,0.00000199,5.60E-07,0.00000171," 9,748.33 ", 0.01667 ,2160342,1.59132E+12,3.11844769,12081,5969,,0,FDTBTC
243,1.59132E+12,2020/6/5,0.00000132,0.00000199,7.60E-07,0.00000161," 9,742.97 ", 0.01569 ,2182265,1.5914E+12,3.18485139,12157,6115,,0,FDTBTC
244,1.5914E+12,2020/6/6,0.00000163,0.00000199,5.60E-07,0.00000186," 9,651.42 ", 0.01795 ,1344077,1.59149E+12,1.89063009,7464,3702,,0,FDTBTC
245,1.59149E+12,2020/6/7,0.00000157,0.00000199,5.60E-07,0.00000146," 9,812.73 ", 0.01433 ,2594672,1.59157E+12,3.5171633,14451,7251,,0,FDTBTC
246,1.59157E+12,2020/6/8,0.00000152,0.00000199,5.60E-07,0.00000179," 6,580.05 ", 0.01178 ,3138808,1.59166E+12,4.26770674,17382,8652,,0,FDTBTC
247,1.59166E+12,2020/6/9,0.00000173,0.00000199,5.70E-07,0.00000172," 9,681.01 ", 0.01665 ,2481861,1.59175E+12,3.43889919,13740,6853,,0,FDTBTC
248,1.59175E+12,2020/6/10,0.00000164,0.00000199,5.60E-07,6.30E-07," 9,530.95 ", 0.00600 ,2425760,1.59183E+12,3.3376244,13523,6694,,0,FDTBTC
249,1.59183E+12,2020/6/11,6.00E-07,0.00000199,5.60E-07,0.00000147," 9,508.28 ", 0.01398 ,1698932,1.59192E+12,2.25008215,9371,4732,,0,FDTBTC
250,1.59192E+12,2020/6/12,0.00000161,0.00000199,5.60E-07,0.00000146," 9,371.67 ", 0.01368 ,2500014,1.59201E+12,3.35493939,13825,6921,,0,FDTBTC
251,1.59201E+12,2020/6/13,0.00000159,0.00000199,5.60E-07,7.10E-07," 9,578.35 ", 0.00680 ,1999965,1.59209E+12,2.66119099,11072,5563,,0,FDTBTC
