,open_time,,open,high,low,close,,,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
146,1.58268E+12,2020/2/26,3.10E-07,6.50E-07,2.60E-07,4.30E-07," 8,850.00 ", 0.00381 ,998467,1.58276E+12,0.47121018,12417,6201,,0,BZOBTC
147,1.58276E+12,2020/2/27,4.50E-07,6.50E-07,2.60E-07,6.50E-07," 8,804.64 ", 0.00572 ,936585,1.58285E+12,0.44923962,11709,5779,,0,BZOBTC
148,1.58285E+12,2020/2/28,5.70E-07,6.50E-07,2.60E-07,5.30E-07," 8,692.44 ", 0.00461 ,928735,1.58293E+12,0.43717039,11450,5762,,0,BZOBTC
149,1.58293E+12,2020/2/29,5.90E-07,6.50E-07,2.60E-07,4.80E-07," 8,537.34 ", 0.00410 ,908148,1.58302E+12,0.42834432,11320,5576,,0,BZOBTC
150,1.58302E+12,2020/3/1,4.70E-07,6.50E-07,2.60E-07,6.20E-07," 8,545.43 ", 0.00530 ,881243,1.58311E+12,0.42213088,11117,5600,,0,BZOBTC
151,1.58311E+12,2020/3/2,6.20E-07,6.50E-07,2.60E-07,4.60E-07," 8,929.90 ", 0.00411 ,919374,1.58319E+12,0.45383774,11410,5773,,0,BZOBTC
152,1.58319E+12,2020/3/3,4.60E-07,6.50E-07,2.60E-07,5.70E-07," 8,760.53 ", 0.00499 ,914336,1.58328E+12,0.44572259,11498,5742,,0,BZOBTC
153,1.58328E+12,2020/3/4,5.70E-07,6.50E-07,2.60E-07,4.00E-07," 8,751.43 ", 0.00350 ,931099,1.58337E+12,0.4131658,11577,5777,,0,BZOBTC
154,1.58337E+12,2020/3/5,4.10E-07,6.50E-07,2.60E-07,3.40E-07," 9,045.16 ", 0.00308 ,873242,1.58345E+12,0.37470898,10858,5495,,0,BZOBTC
155,1.58345E+12,2020/3/6,3.50E-07,6.50E-07,2.60E-07,5.20E-07," 9,123.81 ", 0.00474 ,814530,1.58354E+12,0.39042431,10034,4947,,0,BZOBTC
156,1.58354E+12,2020/3/7,5.30E-07,6.50E-07,2.60E-07,3.90E-07," 8,878.85 ", 0.00346 ,649378,1.58363E+12,0.30539004,8051,4054,,0,BZOBTC
157,1.58363E+12,2020/3/8,3.60E-07,6.50E-07,2.60E-07,5.50E-07," 8,280.16 ", 0.00455 ,489464,1.58371E+12,0.21336663,6109,3031,,0,BZOBTC
158,1.58371E+12,2020/3/9,5.70E-07,6.50E-07,2.60E-07,5.50E-07," 7,936.84 ", 0.00437 ,188220,1.5838E+12,0.09124066,2214,1147,,0,BZOBTC
159,1.58388E+12,2020/3/11,2.90E-07,6.50E-07,2.60E-07,5.10E-07," 7,928.57 ", 0.00404 ,496390,1.58397E+12,0.20308063,6242,3137,,0,BZOBTC
160,1.58397E+12,2020/3/12,5.30E-07,6.50E-07,2.70E-07,5.30E-07," 4,674.16 ", 0.00248 ,821800,1.58406E+12,0.37517901,10182,5150,,0,BZOBTC
161,1.58406E+12,2020/3/13,5.20E-07,6.50E-07,2.60E-07,4.40E-07," 5,509.06 ", 0.00242 ,771595,1.58414E+12,0.326288,9692,4823,,0,BZOBTC
162,1.58414E+12,2020/3/14,4.60E-07,6.50E-07,2.60E-07,5.20E-07," 5,430.02 ", 0.00282 ,811371,1.58423E+12,0.37545629,10032,5014,,0,BZOBTC
163,1.58423E+12,2020/3/15,5.60E-07,6.50E-07,3.00E-07,5.70E-07," 5,429.38 ", 0.00309 ,770572,1.58432E+12,0.36812209,9843,4910,,0,BZOBTC
164,1.58432E+12,2020/3/16,5.60E-07,6.50E-07,3.00E-07,5.80E-07," 5,018.29 ", 0.00291 ,828172,1.5844E+12,0.40901653,10317,5166,,0,BZOBTC
165,1.5844E+12,2020/3/17,5.90E-07,6.50E-07,3.00E-07,4.10E-07," 5,388.39 ", 0.00221 ,820801,1.58449E+12,0.41540811,10277,5159,,0,BZOBTC
166,1.58449E+12,2020/3/18,4.30E-07,6.50E-07,3.00E-07,4.30E-07," 5,113.46 ", 0.00220 ,834869,1.58458E+12,0.39695411,10458,5243,,0,BZOBTC
167,1.58458E+12,2020/3/19,4.30E-07,6.50E-07,3.10E-07,4.00E-07," 6,174.85 ", 0.00247 ,822832,1.58466E+12,0.39078998,10325,5124,,0,BZOBTC
168,1.58466E+12,2020/3/20,4.20E-07,6.50E-07,3.10E-07,5.50E-07," 6,204.41 ", 0.00341 ,880287,1.58475E+12,0.39369571,10980,5478,,0,BZOBTC
169,1.58475E+12,2020/3/21,5.70E-07,6.50E-07,3.10E-07,3.80E-07," 6,175.14 ", 0.00235 ,987211,1.58484E+12,0.46232206,12270,6118,,0,BZOBTC
170,1.58484E+12,2020/3/22,3.60E-07,6.50E-07,3.10E-07,5.80E-07," 5,824.73 ", 0.00338 ,987162,1.58492E+12,0.49376633,12323,6180,,0,BZOBTC
171,1.58492E+12,2020/3/23,6.20E-07,6.50E-07,3.10E-07,4.50E-07," 6,487.57 ", 0.00292 ,988158,1.58501E+12,0.48721278,12194,6118,,0,BZOBTC
172,1.58501E+12,2020/3/24,4.40E-07,6.50E-07,3.10E-07,4.40E-07," 6,740.91 ", 0.00297 ,970719,1.58509E+12,0.44445027,12041,6035,,0,BZOBTC
173,1.58509E+12,2020/3/25,4.40E-07,6.50E-07,3.10E-07,3.90E-07," 6,693.22 ", 0.00261 ,985484,1.58518E+12,0.45241609,12175,6190,,0,BZOBTC
174,1.58518E+12,2020/3/26,3.70E-07,6.50E-07,3.30E-07,4.70E-07," 6,741.13 ", 0.00317 ,976430,1.58527E+12,0.49172097,12281,6123,,0,BZOBTC
175,1.58527E+12,2020/3/27,4.80E-07,6.50E-07,3.30E-07,3.70E-07," 6,363.78 ", 0.00235 ,1002341,1.58535E+12,0.51170033,12561,6212,,0,BZOBTC
176,1.58535E+12,2020/3/28,3.70E-07,6.50E-07,3.30E-07,4.60E-07," 6,245.65 ", 0.00287 ,967695,1.58544E+12,0.46533163,12107,6116,,0,BZOBTC
177,1.58544E+12,2020/3/29,4.60E-07,9.90E-07,3.30E-07,6.90E-07," 5,890.21 ", 0.00406 ,972928,1.58553E+12,0.62658495,12044,6056,,0,BZOBTC
178,1.58553E+12,2020/3/30,7.00E-07,9.90E-07,3.40E-07,6.60E-07," 6,402.87 ", 0.00423 ,954616,1.58561E+12,0.69114794,11837,5919,,0,BZOBTC
179,1.58561E+12,2020/3/31,6.40E-07,9.90E-07,3.40E-07,5.20E-07," 6,436.48 ", 0.00335 ,703608,1.5857E+12,0.50308189,8753,4374,,0,BZOBTC
180,1.5857E+12,2020/4/1,3.70E-07,9.90E-07,3.40E-07,7.90E-07," 6,324.76 ", 0.00500 ,918161,1.58579E+12,0.67058114,11417,5715,,0,BZOBTC
181,1.58579E+12,2020/4/2,3.80E-07,9.90E-07,3.40E-07,7.00E-07," 6,776.87 ", 0.00474 ,1065682,1.58587E+12,0.70336068,13120,6559,,0,BZOBTC
182,1.58587E+12,2020/4/3,7.00E-07,9.90E-07,3.40E-07,7.70E-07," 6,669.06 ", 0.00514 ,1092994,1.58596E+12,0.81610733,13385,6622,,0,BZOBTC
183,1.58596E+12,2020/4/4,7.80E-07,9.90E-07,3.40E-07,7.50E-07," 6,756.75 ", 0.00507 ,1005038,1.58604E+12,0.65823429,12623,6383,,0,BZOBTC
184,1.58604E+12,2020/4/5,7.40E-07,0.000001,3.50E-07,8.70E-07," 6,717.17 ", 0.00584 ,1077837,1.58613E+12,0.76634125,13322,6648,,0,BZOBTC
185,1.58613E+12,2020/4/6,8.90E-07,9.90E-07,3.40E-07,9.00E-07," 7,263.86 ", 0.00654 ,1059330,1.58622E+12,0.75783027,13040,6522,,0,BZOBTC
186,1.58622E+12,2020/4/7,8.50E-07,9.90E-07,3.40E-07,4.00E-07," 7,203.03 ", 0.00288 ,1049929,1.5863E+12,0.65246438,13021,6496,,0,BZOBTC
187,1.5863E+12,2020/4/8,4.10E-07,9.90E-07,3.40E-07,9.40E-07," 7,340.28 ", 0.00690 ,1094104,1.58639E+12,0.76441497,13701,6806,,0,BZOBTC
188,1.58639E+12,2020/4/9,7.70E-07,9.90E-07,3.40E-07,6.60E-07," 7,286.80 ", 0.00481 ,1026634,1.58648E+12,0.75134391,12924,6407,,0,BZOBTC
189,1.58648E+12,2020/4/10,6.10E-07,9.90E-07,3.40E-07,5.30E-07," 6,865.66 ", 0.00364 ,938261,1.58656E+12,0.59605885,11772,5919,,0,BZOBTC
190,1.58656E+12,2020/4/11,5.30E-07,9.90E-07,3.40E-07,9.20E-07," 6,880.48 ", 0.00633 ,1019095,1.58665E+12,0.70578734,12680,6334,,0,BZOBTC
191,1.58665E+12,2020/4/12,9.20E-07,9.90E-07,3.40E-07,4.30E-07," 6,981.02 ", 0.00300 ,1042299,1.58674E+12,0.76417344,12639,6307,,0,BZOBTC
192,1.58674E+12,2020/4/13,4.40E-07,9.90E-07,3.40E-07,7.70E-07," 6,859.44 ", 0.00528 ,950690,1.58682E+12,0.65546843,11683,5742,,0,BZOBTC
193,1.58682E+12,2020/4/14,7.80E-07,9.80E-07,3.30E-07,5.50E-07," 6,917.51 ", 0.00380 ,308620,1.58691E+12,0.1721679,3881,1944,,0,BZOBTC
194,1.58691E+12,2020/4/15,3.30E-07,8.30E-07,3.30E-07,3.50E-07," 6,749.46 ", 0.00236 ,35957,1.587E+12,0.01506127,455,224,,0,BZOBTC
195,1.58708E+12,2020/4/17,3.40E-07,9.90E-07,3.30E-07,6.80E-07," 7,142.61 ", 0.00486 ,631407,1.58717E+12,0.43805399,7950,3980,,0,BZOBTC
196,1.58717E+12,2020/4/18,7.30E-07,9.90E-07,3.30E-07,6.20E-07," 7,249.12 ", 0.00449 ,2139931,1.58725E+12,1.32310831,13260,6592,,0,BZOBTC
197,1.58725E+12,2020/4/19,6.00E-07,9.90E-07,3.30E-07,5.00E-07," 7,123.82 ", 0.00356 ,2150714,1.58734E+12,1.57283979,12013,5942,,0,BZOBTC
198,1.58734E+12,2020/4/20,5.30E-07,9.90E-07,3.30E-07,5.60E-07," 7,022.86 ", 0.00393 ,1367634,1.58743E+12,0.99231772,7644,3741,,0,BZOBTC
199,1.58743E+12,2020/4/21,5.50E-07,9.90E-07,3.30E-07,7.40E-07," 6,790.32 ", 0.00502 ,705816,1.58751E+12,0.47875734,3897,1983,,0,BZOBTC
200,1.58751E+12,2020/4/22,3.40E-07,9.90E-07,3.30E-07,3.40E-07," 7,122.61 ", 0.00242 ,2616516,1.5876E+12,1.86857723,14466,7182,,0,BZOBTC
201,1.5876E+12,2020/4/23,3.30E-07,9.70E-07,3.30E-07,8.70E-07," 7,462.94 ", 0.00649 ,2506582,1.58769E+12,1.51168024,13942,6986,,0,BZOBTC
202,1.58769E+12,2020/4/24,8.70E-07,9.90E-07,3.40E-07,5.50E-07," 7,498.42 ", 0.00412 ,2543536,1.58777E+12,1.82730336,14177,7135,,0,BZOBTC
203,1.58777E+12,2020/4/25,5.50E-07,9.90E-07,3.40E-07,5.90E-07," 7,528.00 ", 0.00444 ,2418631,1.58786E+12,1.69216578,13540,6848,,0,BZOBTC
204,1.58786E+12,2020/4/26,5.80E-07,9.90E-07,3.40E-07,6.70E-07," 7,550.98 ", 0.00506 ,2420128,1.58795E+12,1.40332114,13467,6741,,0,BZOBTC
205,1.58795E+12,2020/4/27,6.70E-07,9.90E-07,3.40E-07,5.90E-07," 7,664.45 ", 0.00452 ,1205419,1.58803E+12,0.83781894,6701,3356,,0,BZOBTC
206,1.58803E+12,2020/4/28,5.90E-07,9.90E-07,3.50E-07,8.30E-07," 7,730.82 ", 0.00642 ,2484997,1.58812E+12,1.88842408,13806,6874,,0,BZOBTC
207,1.58812E+12,2020/4/29,8.30E-07,9.90E-07,3.40E-07,5.80E-07," 8,042.93 ", 0.00466 ,1076648,1.5882E+12,0.76796749,6019,3026,,0,BZOBTC
208,1.5882E+12,2020/4/30,5.90E-07,9.90E-07,4.10E-07,6.40E-07," 8,816.28 ", 0.00564 ,2540909,1.58829E+12,1.76272489,14130,6975,,0,BZOBTC
209,1.58829E+12,2020/5/1,6.40E-07,9.90E-07,4.10E-07,9.40E-07," 8,794.97 ", 0.00827 ,2390581,1.58838E+12,1.83596952,13201,6669,,0,BZOBTC
210,1.58838E+12,2020/5/2,9.40E-07,9.90E-07,3.90E-07,6.00E-07," 8,907.38 ", 0.00534 ,2331740,1.58846E+12,1.80345355,12910,6565,,0,BZOBTC
211,1.58846E+12,2020/5/3,6.40E-07,9.90E-07,3.40E-07,5.00E-07," 8,853.89 ", 0.00443 ,2490821,1.58855E+12,1.57751464,13807,6827,,0,BZOBTC
212,1.58855E+12,2020/5/4,5.10E-07,9.90E-07,3.60E-07,5.60E-07," 8,931.37 ", 0.00500 ,2542735,1.58864E+12,1.95209685,13999,6912,,0,BZOBTC
213,1.58864E+12,2020/5/5,5.60E-07,9.90E-07,3.50E-07,8.70E-07," 9,029.98 ", 0.00786 ,2490211,1.58872E+12,2.01972558,13847,6870,,0,BZOBTC
214,1.58872E+12,2020/5/6,8.70E-07,9.90E-07,4.30E-07,6.90E-07," 9,115.01 ", 0.00629 ,2501295,1.58881E+12,2.20407357,13789,6929,,0,BZOBTC
215,1.58881E+12,2020/5/7,6.90E-07,9.90E-07,3.40E-07,9.20E-07," 9,200.88 ", 0.00846 ,2493478,1.5889E+12,1.86500682,13830,6857,,0,BZOBTC
216,1.5889E+12,2020/5/8,9.00E-07,9.90E-07,3.40E-07,6.00E-07," 9,940.87 ", 0.00596 ,2492494,1.58898E+12,1.81894634,13917,7007,,0,BZOBTC
217,1.58898E+12,2020/5/9,6.30E-07,9.20E-07,3.40E-07,5.70E-07," 9,752.18 ", 0.00556 ,1294616,1.58907E+12,0.83218741,7129,3613,,0,BZOBTC
218,1.58916E+12,2020/5/11,6.10E-07,9.70E-07,3.40E-07,7.00E-07," 8,601.65 ", 0.00602 ,2466543,1.58924E+12,1.62429004,13731,6813,,0,BZOBTC
219,1.58924E+12,2020/5/12,7.10E-07,9.80E-07,3.40E-07,4.20E-07," 8,795.07 ", 0.00369 ,2451880,1.58933E+12,1.51737611,13596,6815,,0,BZOBTC
220,1.58933E+12,2020/5/13,4.30E-07,9.90E-07,3.40E-07,9.40E-07," 9,296.73 ", 0.00874 ,2421323,1.58941E+12,1.70683581,13475,6779,,0,BZOBTC
221,1.58941E+12,2020/5/14,9.00E-07,9.90E-07,5.10E-07,7.30E-07," 9,800.66 ", 0.00715 ,2393930,1.5895E+12,1.83104726,13361,6603,,0,BZOBTC
222,1.5895E+12,2020/5/15,7.50E-07,9.90E-07,5.10E-07,9.40E-07," 9,516.24 ", 0.00895 ,2418487,1.58959E+12,1.7994369,13489,6701,,0,BZOBTC
223,1.58959E+12,2020/5/16,9.80E-07,9.90E-07,5.10E-07,7.50E-07," 9,381.23 ", 0.00704 ,2497481,1.58967E+12,1.87187152,13885,7044,,0,BZOBTC
224,1.58967E+12,2020/5/17,7.50E-07,9.90E-07,3.40E-07,6.30E-07," 9,713.64 ", 0.00612 ,2345867,1.58976E+12,1.58405776,13087,6661,,0,BZOBTC
225,1.58976E+12,2020/5/18,5.70E-07,9.90E-07,3.40E-07,9.60E-07," 9,770.81 ", 0.00938 ,2235668,1.58985E+12,1.49114556,12508,6283,,0,BZOBTC
226,1.58985E+12,2020/5/19,9.60E-07,9.90E-07,3.40E-07,4.70E-07," 9,751.98 ", 0.00458 ,2344853,1.58993E+12,1.60075901,12985,6387,,0,BZOBTC
227,1.58993E+12,2020/5/20,4.60E-07,9.90E-07,3.40E-07,9.40E-07," 9,755.78 ", 0.00917 ,2400895,1.59002E+12,1.65982953,13293,6641,,0,BZOBTC
228,1.59002E+12,2020/5/21,9.50E-07,9.90E-07,4.00E-07,7.00E-07," 8,949.42 ", 0.00626 ,2345720,1.59011E+12,1.73007321,12986,6376,,0,BZOBTC
229,1.59011E+12,2020/5/22,7.00E-07,9.90E-07,3.40E-07,7.50E-07," 9,209.83 ", 0.00691 ,2395814,1.59019E+12,1.4500677,13432,6689,,0,BZOBTC
230,1.59019E+12,2020/5/23,7.30E-07,9.90E-07,3.40E-07,9.20E-07," 9,173.60 ", 0.00844 ,2533242,1.59028E+12,1.66569065,13954,6920,,0,BZOBTC
231,1.59028E+12,2020/5/24,9.40E-07,9.90E-07,3.30E-07,5.60E-07," 9,168.51 ", 0.00513 ,2526741,1.59036E+12,1.72249131,14036,6917,,0,BZOBTC
232,1.59036E+12,2020/5/25,5.50E-07,9.90E-07,4.00E-07,7.80E-07," 8,838.91 ", 0.00689 ,2440745,1.59045E+12,1.69261497,13586,6816,,0,BZOBTC
233,1.59045E+12,2020/5/26,7.70E-07,9.90E-07,3.30E-07,6.70E-07," 9,060.29 ", 0.00607 ,2380317,1.59054E+12,1.58729284,13296,6653,,0,BZOBTC
234,1.59054E+12,2020/5/27,6.50E-07,9.80E-07,3.30E-07,7.60E-07," 8,987.25 ", 0.00683 ,2402697,1.59062E+12,1.42513161,13265,6631,,0,BZOBTC
235,1.59062E+12,2020/5/28,7.90E-07,9.90E-07,3.30E-07,4.60E-07," 9,322.78 ", 0.00429 ,2461321,1.59071E+12,1.62748424,13715,6865,,0,BZOBTC
236,1.59071E+12,2020/5/29,4.20E-07,9.80E-07,3.30E-07,4.50E-07," 9,191.18 ", 0.00414 ,2828457,1.5908E+12,1.82333109,15748,7814,,0,BZOBTC
237,1.5908E+12,2020/5/30,4.80E-07,9.90E-07,3.30E-07,9.20E-07," 9,881.18 ", 0.00909 ,2795282,1.59088E+12,1.9522361,15509,7728,,0,BZOBTC
238,1.59088E+12,2020/5/31,8.70E-07,9.80E-07,3.30E-07,5.80E-07," 9,548.79 ", 0.00554 ,287395,1.59097E+12,0.16383907,1574,792,,0,BZOBTC
239,1.59097E+12,2020/6/1,5.70E-07,9.80E-07,3.30E-07,7.40E-07," 9,764.36 ", 0.00723 ,470728,1.59106E+12,0.27310476,2601,1308,,0,BZOBTC
240,1.59106E+12,2020/6/2,8.00E-07,9.90E-07,3.30E-07,4.20E-07," 10,590.56 ", 0.00445 ,2180270,1.59114E+12,1.46000246,12154,6023,,0,BZOBTC
241,1.59114E+12,2020/6/3,4.30E-07,9.90E-07,3.30E-07,7.80E-07," 9,580.00 ", 0.00747 ,2420761,1.59123E+12,1.64928565,13528,6801,,0,BZOBTC
242,1.59123E+12,2020/6/4,7.80E-07,9.90E-07,3.50E-07,4.60E-07," 9,748.33 ", 0.00448 ,2325410,1.59132E+12,1.65736562,12849,6485,,0,BZOBTC
243,1.59132E+12,2020/6/5,4.80E-07,9.90E-07,3.50E-07,8.10E-07," 9,742.97 ", 0.00789 ,2329196,1.5914E+12,1.36628329,13010,6493,,0,BZOBTC
244,1.5914E+12,2020/6/6,7.90E-07,9.90E-07,3.50E-07,8.90E-07," 9,651.42 ", 0.00859 ,1426726,1.59149E+12,1.08058898,8005,3981,,0,BZOBTC
245,1.59149E+12,2020/6/7,4.30E-07,9.90E-07,3.50E-07,7.60E-07," 9,812.73 ", 0.00746 ,2743102,1.59157E+12,1.96125377,15377,7737,,0,BZOBTC
246,1.59157E+12,2020/6/8,7.70E-07,9.90E-07,3.50E-07,8.50E-07," 6,580.05 ", 0.00559 ,3300735,1.59166E+12,2.35311518,18325,9089,,0,BZOBTC
247,1.59166E+12,2020/6/9,8.30E-07,9.90E-07,3.50E-07,7.90E-07," 9,681.01 ", 0.00765 ,2605482,1.59175E+12,1.62115256,14410,7262,,0,BZOBTC
248,1.59175E+12,2020/6/10,7.80E-07,9.90E-07,3.50E-07,7.40E-07," 9,530.95 ", 0.00705 ,2569842,1.59183E+12,1.74075461,14359,7131,,0,BZOBTC
249,1.59183E+12,2020/6/11,7.40E-07,9.90E-07,3.50E-07,4.20E-07," 9,508.28 ", 0.00399 ,1785558,1.59192E+12,1.22026051,9993,5036,,0,BZOBTC
250,1.59192E+12,2020/6/12,4.50E-07,9.90E-07,3.50E-07,8.20E-07," 9,371.67 ", 0.00768 ,2638303,1.59201E+12,1.69502263,14569,7327,,0,BZOBTC
251,1.59201E+12,2020/6/13,8.20E-07,9.90E-07,3.50E-07,7.50E-07," 9,578.35 ", 0.00718 ,2120280,1.59209E+12,1.40902293,11763,5940,,0,BZOBTC
